"","WordVec_1","WordVec_2","WordVec_3","WordVec_4","WordVec_5","WordVec_6","WordVec_7","WordVec_8","WordVec_9","WordVec_10","WordVec_11","WordVec_12","WordVec_13","WordVec_14","WordVec_15"
"EnvNAME""",-0.0426450258007,0.389081818398424,0.00610535860522776,-0.19101464775721,-0.133181847739533,-0.0651839783830192,0.160791228005616,-0.0367323954611886,0.258298568318414,-0.636299903947486,0.0106945516900451,0.702523693722423,-0.334918930767372,-0.379054986361284,0.370663847325953
"EnvPACKAGE""",-0.0578030904970917,0.0202507243391134,-0.192783573673169,0.352430867198819,0.495005475353167,-0.165059684439498,0.407676975409559,0.160107786617365,-0.34664546930606,0.284518705804281,-0.292700175541738,-0.27159254004593,0.1968786329418,-0.454337581807238,-0.0710838793451073
"ErrorApiInterceptor",0.0924717446346677,0.445951106069751,-0.258092529367477,0.808150985847922,-0.397634269503488,0.22489328592059,-0.211734229844775,-0.780542454388255,0.177314349633517,0.194269155440564,-0.30381125670694,-0.219836106871381,0.214276143478026,-0.773299644499794,-0.0675366539224213
"ErrorApiInterceptor""",0.756769057797692,-0.548359715485847,-0.0863108799021698,0.283481226105732,0.0209223769123335,0.107450621872951,0.606903645919967,0.260743260046005,-0.586200374316148,-0.195155173995192,-0.0334712835053879,0.289639665941058,0.041072600748055,0.227887554444522,-0.0780234324198479
"FFFFFF""",-0.0782045529158501,-0.732563532772212,-0.17643233857578,-0.338156483580005,-0.661908843577738,0.0487132324504947,-0.0100277945380221,-0.207646074412223,-0.108140896655625,0.0281202411210253,-0.448036785833218,-0.167160388673845,-0.0865747189586808,0.099585427411511,-0.770295859974839
"GAME",-0.647903559017379,-0.388699465132994,0.461770833191436,0.104185763768843,-0.32469912738504,0.158653660075837,-0.388613641725562,-0.431358326383089,-0.237438179663774,0.249169203811961,-0.890903767727373,0.0331622518750657,-0.000566068708582723,0.297545011340809,-0.0167586265518309
"Google",-0.601110185649323,-0.154187715440716,-0.073393788918254,-0.242740861124164,-0.0749334131185238,0.486773273494836,-0.0320922638533761,-0.324040046427248,0.499814560379045,0.358692359856315,0.688152363061277,0.397925451022471,0.505012167046548,0.119349552091132,-0.664315441440388
"GoogleServiceInfoplist""",-0.209762644471966,0.00408377918272396,0.231569970990934,-0.478870399808118,-0.671018924819359,0.125807459912485,0.141310402967406,-0.660102951104714,0.0882785527485466,-0.0100969606045627,-0.321553168953121,-0.405143014998427,0.159634665639735,0.026706083575642,-0.395174921588194
"HTML",-0.33261100858053,0.0397606483678986,0.471437736809171,-0.364319349219533,0.172108756420963,0.117395080193705,0.275331774139847,0.035430683424482,-0.5015355849129,0.282880072398292,0.14084593279386,0.140526044354436,0.445364070717576,-0.596625453203374,-0.023345155769297
"Hello",-0.057257712175318,-0.943662508067396,-0.0274446118042184,0.286614761581839,0.0151404721038444,-0.207341376239291,0.0806990048808093,0.339254250229431,-0.228749813942271,0.574241789140622,-0.492332928433411,0.124877023870011,0.209150544494947,0.0492227571540534,0.546537418097778
"IconSetService""",-0.892548899392714,-0.206016320159997,-0.323892809599996,0.183400449491874,-0.216720287830386,0.775764690721723,-0.358795992569691,0.610704261663177,0.107440107990892,0.45821058979203,0.195350630847754,0.706226698176957,-0.44556160884588,0.307172067278573,0.104975257267124
"Information""",-0.00310762426801485,-0.541598844740757,-0.114998305805101,0.566801357469769,-0.767252236162495,-0.417494545810907,0.566862078871191,-0.0581862996733219,0.663696733687356,-0.353771444164646,0.052628875753023,-0.488290805420386,0.184374734592106,0.431026057497871,0.410254359261784
"LLC",0.0733007316342948,-0.387783089860055,-0.102399649257997,0.39210904673678,-0.138096166225876,0.352377248044641,-0.3173614978522,-0.518494318913861,0.462768684592666,0.0189269556983873,0.507507919517268,-0.274475816715257,0.665662379864521,-0.0335851763650566,0.561569312762847
"LOCALEID",-0.213948221236667,-0.434886959611164,-0.761970871089765,0.174409680413979,-0.0390261088186304,-0.527822323829264,-0.468866690711564,-0.483752249333616,-0.0888172296402808,0.440633877248217,0.262011195730003,0.641387553281415,-0.483397820014718,0.778520461068679,-0.534235757187305
"LOCALEID""",0.0774253573173211,-0.300788112475913,0.0118591147755019,-0.490959992603049,0.369015784701079,-0.405269068762373,0.793297904814495,-0.243260291274974,-0.506275172364971,-0.269520312860126,-0.088460770599868,-0.616760479234818,-0.571927019632363,-0.0706726765336835,0.202180074929382
"LOGGERCLIENTTOKEN",0.255374045746211,-0.156447574132914,-0.152944236533793,-0.0878299822700723,-0.0418334207093489,0.444804053368472,0.24690264000707,0.0812298270606799,0.184478854367975,0.330839309770285,0.567833932521065,0.141583813491457,0.242291693836454,0.163832308810254,0.51813244337384
"Logger",-0.119789796169892,-0.76161741444507,0.0836408737839593,-0.470488740685515,-0.631019047895221,0.09972952876454,-0.576748261047293,0.408749995452918,0.511468115878011,-0.328070094542673,0.45490905369321,-0.68214043782164,0.0314083964261704,0.291319803951481,-0.0553330999518193
"LoggerService",-0.304722642469062,0.351996511749159,0.560482134461323,-0.123371769150912,0.709255105068501,-0.256940175737836,0.433618185881832,0.563797316182331,0.616874144836477,-0.269615716538937,-0.36810895532897,0.0858332404661435,0.380277086765837,0.592437435057593,0.390348993947146
"LoggerService""",0.720707102082677,-0.0409771476327819,0.263806510864563,0.0540042482066715,-0.779412422179049,0.321159789461436,0.0816983701223098,-0.546270735160629,-0.0401579247502228,0.837045930032976,-0.266633065809745,0.148884718376071,0.0346149355503512,0.548720261559296,0.211091140765276
"Logging",-0.383931644584855,-0.13362963415105,-0.138080728709506,-0.632737806512444,0.104887676751081,0.53620369500219,-0.19594525274372,-0.31139905270958,0.172780386982141,-0.6112509825355,-0.119456477103199,-0.228479572584203,-0.014781096440497,0.508354636735582,0.518213385190291
"MAX",-0.0315686602651109,0.316579486402841,-0.672566388640299,0.763108257571965,0.169153660488012,0.267724651160611,-0.283291297099947,0.55215043706829,0.311339824005069,-0.29488497954706,0.426305153998066,0.89674102885442,-0.559423508656794,0.304778106634922,-0.0625684683213497
"MITstyle",-0.32643397809297,0.328729823158528,0.686473955782178,-0.133597567434947,0.42798862667688,-0.242299429540145,-0.318091665391435,-0.42906111855558,0.450539000478199,0.376681274405055,0.159648657648422,-0.877274975680948,0.462340657689173,0.016760364777356,0.343781965972796
"Mobile",0.434116974007635,0.128933765007996,-0.321795698201296,0.313727572452181,-0.325802752795792,-0.101885972637803,-0.0242987010244489,-0.245055215306752,0.482004729470113,0.347175555277852,-0.239618113637287,0.382556652724884,0.643113179892492,-0.449943991795235,0.595726855856619
"MockInterceptRequest""",-0.500993488143397,0.151443772243854,-0.637835914785346,-0.222130574245381,-0.139003056604271,-0.040774186775408,-0.0167919952740519,0.274428950097671,0.407149780648986,-0.100559278517898,0.180314043860762,-0.259355150343448,0.0843907812006636,-0.192549663408166,-0.855264130427678
"OPERATIONADAPTER",-0.46414761565502,-0.0636958865628247,-0.324755367078714,0.68719673438701,-0.119851925238233,0.20749012404426,0.400705936794636,-0.424872884376212,0.43453204523116,0.514514956772523,0.484619675414497,-0.110682843380823,-0.00726916572571978,-0.472371660538022,0.599561876576066
"OPERATIONADAPTER""",0.692435274831951,-0.167114768642932,-0.429932726081461,-0.676297609228641,-0.715487806592137,-0.226585286669433,-0.0144910481758416,0.480160730425268,0.107408766169101,-0.72867489606142,0.324633467011154,0.145849586231634,0.709039789857343,-0.902716151904315,-0.425885913195089
"OR""",-0.140041227754413,0.451561343443289,-0.400233646742937,-0.140777081922159,-0.338267455432242,0.104430850386026,0.179607487139942,-0.54881369439852,0.671900653939201,-0.0215083505008988,0.0804023614375238,0.764370383758292,0.198488450912603,0.544700021401275,0.466673500546354
"Okay""",-0.247422332582001,0.380047978115908,-0.160734829126915,0.152674790078081,-0.92003856332735,0.471578528738103,-0.0333198577631049,-0.166948610332301,-0.338008062311099,0.0147940471381928,0.507612794993159,0.546855378457404,0.220876521133927,-0.0153703450143844,-0.55075564480974
"PAR""",0.19858704880627,0.0743276261250532,0.335150699619092,-0.0314294808545528,-0.172903869264614,0.473878735151352,0.547011645320408,-0.832184027080158,-0.00207052886401193,-0.195095679586315,-0.565813954025885,-0.370239563032397,-0.0968116437230503,-0.561450498522465,0.00681426536208796
"Reserved""",0.227657136326255,0.0347069185095014,-0.193956254495859,0.334118701408467,0.447286632920374,-0.83389197197963,-0.217104318612133,0.460043978683497,0.324887022986788,-0.702225892807354,-0.612138868659532,0.101904333241318,-0.41457366802698,-0.407909885186344,0.0947785198710866
"Rights",0.257378293928156,-0.64389326580001,-0.593993813347045,-0.627609517207084,-0.187581305692975,-0.380814448266634,0.0436359387459583,0.815381533571008,-0.0350884717573798,-0.901189850292745,0.626279668691794,0.426344099784721,0.0362192416285603,-0.0388252028386706,-0.590170740029729
"SEARCHSEARCHHEADERFILTERSNAMEPLACEHOLDER""",0.382034570192642,-0.387443657671167,-0.152051025193603,0.165431557886188,0.516270576006227,0.487780739090538,-0.462899521965888,-0.470177323460913,0.126417818662858,0.0835464482131729,-0.187490908032909,0.404677468893177,-0.309486780998049,-0.00656785422495345,-0.114951742681688
"SEARCHSEARCHHEADERFILTERSNAMETITLE""",-0.273534717751769,0.10848861065836,0.402888874332483,-0.183167748572434,0.195317651562996,0.569840092016084,-0.282070318165523,0.621589140520414,0.524373624831863,0.651305969396445,0.50195338409398,-0.323520444528285,-0.0365136061279989,0.452873367423181,0.805779129407856
"SEARCHSEARCHHEADERFILTERSSIZETITLE""",-0.175446148997528,-0.467268865146698,-0.491920176262437,-0.709018314692637,-0.585615581383222,-0.164544294375975,0.0795012227019345,-0.611792379932155,-0.0119419522304979,0.309986007139488,-0.0300951587942374,-0.40311080125637,0.22557014417675,-0.87220147112962,0.246110771916605
"SEARCHSEARCHHEADERFILTERSTYPETITLE""",-0.0500638958563319,0.594572740134295,0.269508757265697,0.164961493195249,-0.555795312775425,0.00889817946867649,0.380968499205082,-0.146073433203976,-0.025127982674898,-0.2902677649086,-0.331555223512029,-0.969015875193722,-0.207783023936765,-0.461871863057749,0.0596892997749483
"SEARCHSORTMODIFIER""",0.277189178842373,0.210487659190057,0.680002000663929,-0.461874597088624,0.261281790599415,-0.285261653585916,-0.695418047315787,-0.303840126519415,-0.668407419767454,-0.47988805727137,-0.0340098387885257,-0.0774660150085283,0.190370606923513,0.272638587534041,0.302664475758129
"Settings",-0.0753579798614522,0.389071623007426,-0.372349349868483,0.119068458264239,-0.324074056612569,0.180743861195876,-0.285037982453541,-0.116204548183558,-0.378156149667705,0.050614295010919,0.0016228417643642,0.0554876069532526,0.0256797620515982,-0.098532320075014,0.589157005668082
"SidebarModule",0.225404004440175,0.431707012409773,-0.340641941488712,0.836328570872392,-0.62906598560984,0.0350720670045223,0.395916715437115,-0.186075224945146,0.39080728881322,0.103785921496554,0.191060747443535,0.338322192643327,-0.0920958189779911,-0.14805279373327,-0.410447653420046
"Size""",-0.274975853493288,-0.0264121951751708,0.29674629077318,0.0407356959175374,-0.345781965175499,-0.153052797915823,0.109196098013437,0.352023662224218,-0.265497333044144,0.427804674691619,0.458151921445411,-0.426708744442327,0.0614589151053395,-0.468796859404113,-0.0555379533195728
"TAG""",0.0330078699626029,-0.534452967345715,-0.641386300791055,-0.0300013707019389,-0.112714448710904,-0.319159485166892,0.0535839996300638,-0.0698633901774883,-0.685619229916483,0.494261029874906,-0.352235584752634,0.198876701062545,0.250202285824344,0.383888704935089,-0.575406650314108
"TYPEcmcontent""",-0.548682288721845,-0.399378139244632,-0.190505980786762,-0.622456248588956,-0.00462760109046229,0.168387416519725,-0.0431000860893901,0.0938640169286554,-0.173975512346397,0.405839736161018,0.566838034686674,-0.307599657051064,0.669282918425754,-0.11177667399533,-0.211949085469382
"Thumbsdb",-0.0543258698837834,0.564437809423864,-0.138646882104498,-0.173460956357443,-0.834006489212203,-0.523388914835447,0.0132875663338738,-0.629746278689027,-0.290803198462038,0.86979513519937,0.257280766024454,0.0941632895051627,0.284431993595459,0.36322540780026,-0.151466408212013
"To",-0.294467288994661,-0.450916001758308,-0.175461083299652,0.24464542656643,0.191582579670779,-0.106994292737705,0.593694688673427,-0.669086745132275,0.460589737641528,0.295997513771938,-0.0175738186496947,0.282690454026001,-0.43351607262805,0.34443856227774,0.79519461156358
"Use",-0.0496502293300538,0.142417550539507,0.314309766599677,0.166778782273349,-0.477971293797188,0.611225966820098,0.241905463420613,-0.0641887164418431,-0.356945691498205,-0.02925622264456,0.187623094647932,0.565263563318516,-0.403837529539174,-0.402544676374354,0.139255098211333
"Vue",0.664701872480453,-0.0902801455259418,0.336576339091656,-0.627979254699703,-0.421564783864844,0.352154248120122,0.739358806750021,0.722484823859418,-0.357970877221547,0.334199373801196,-0.717504657054992,-0.289848417484232,-0.299125930993664,0.00454509493029842,-0.193086032727182
"Vueprototype",-0.476829578676129,-0.525184803910455,-0.108581378516065,-0.0209756071056364,-0.131265613609621,-0.175988214207985,0.126671306959177,0.428651553035671,-0.390441410867943,0.666616196631048,0.417578213061874,0.791438274971949,0.526364053228495,-0.778584550877639,-0.025601996150646
"Wewesocial""",-0.565623587371996,-0.303983797834782,-0.0104852735760665,0.00101802616250021,0.24721608671795,0.0010820238745321,-0.0285289579767029,-0.0616933248745471,0.281625944963551,0.735216845877538,0.0132957521200794,0.517666970675905,0.117173318059587,0.136820474730799,0.505422402406883
"Workspace""",0.758400851059488,-0.198407077762774,-0.0457059243573227,0.247812001763286,-0.110889658071856,-0.360098554950483,-0.558317649683202,-0.052308871111565,0.261255106060702,-0.0510886598987066,-0.463018128337018,0.202995632465704,-0.296414533070625,-0.195087420582273,0.557173964779764
"World",0.589100228055721,0.415069382157357,0.0941714324215114,0.203634085127257,0.0634059655309883,0.255178795878229,0.288042198906189,-0.513723754161818,0.198951077583305,0.149007241879104,-0.468914199213724,0.101051475673658,0.417939639421712,-0.381421650325031,-0.025729438886643
"[Assert]",-0.485154056223109,0.118537419475615,-0.0892606636043638,-0.381271143676713,-0.096743072848767,0.0803934133145958,-0.205103899585083,-0.24168485798873,0.576287043746561,-0.297042787075043,0.116446137428284,0.246805977076292,0.264825466088951,-0.10047151776962,-0.390347165288404
"[Trace]",0.139051975449547,0.356230290606618,0.846587927080691,0.386167627759278,-0.490177161060274,-0.807809695834294,0.49387030955404,0.268263465724885,-0.1134271947667,0.619476410327479,-0.268998138839379,0.599625597940758,-0.417429942172021,-0.563281021313742,-0.118199111893773
"about",0.0801364586423408,0.343522028075343,0.0652264260771125,-0.297581469401669,0.439302361713199,-0.475528966046729,0.300985599624012,0.0730352860489496,0.45962769682742,-0.263284905351611,-0.0100400248935811,0.248221587051417,0.17869289050591,0.311615230920193,-0.284226571072544
"access",-0.3494408455987,-0.130520810879988,-0.154751495786672,-0.790598744304248,0.06798003734892,-0.556654727106467,-0.679783045830865,-0.00675919138381839,-0.431827874850715,0.426372746262865,0.443915013273864,0.0670036754151172,0.201808428132663,-0.290335550208593,-0.38373771150404
"additionalModules",-0.0035322141849408,0.118744412530199,0.26260161100355,-0.307686412122154,-0.731650896401735,-0.149555506880596,-0.437131692432175,-0.11219896764286,-0.20065045278276,-0.141705160189142,-0.0908919246113248,0.497470111422883,0.748386545196736,-0.0389467470725841,-0.317928839319528
"akaricons""",-0.482012479798868,0.648974310141057,-0.134557358454913,0.835114337969571,-0.328611782053486,0.259477798594162,0.389949000906199,0.376001002965495,0.137575502740219,0.306869553867728,0.631844234419987,-0.326317459577695,-0.222315235296264,-0.150258114095777,-0.252911100629717
"aliases",0.133854513738788,0.257929214392859,0.252395130047261,-0.057646044493487,0.324659982306721,0.302914276442291,0.515154338333248,-0.0933926590563205,0.301327330611171,-0.0992577173988676,0.143084115912146,0.506533290673864,0.285346310877953,-0.467847151091363,-0.306539402084864
"allowableOperations",-0.345236733377601,-0.0882781835679064,-0.113847804480871,0.518045299199384,0.448238242555201,-0.208657486138964,-0.0968673438271798,-0.910093286745909,-0.317833916245476,-0.0723542370303304,0.483524042765007,0.651670878415266,0.11497895368583,0.27732278819835,0.0773583321415477
"an",0.315145225574138,0.513482307879737,0.239489394983333,0.13074491437868,0.255195773348613,0.597552587745389,-0.11903906849977,-0.353966555318497,0.334822047891608,0.533430799142471,-0.488420160343241,0.598258971619044,0.155204438327108,-0.628055786758974,-0.817942659176994
